train_method,model,metrics,tag,step,value,run
MLC,klue_bert-base_15,test_F1_score_클래식,test/F1_score,3,0.0,MLC/klue_bert-base_15/test_F1_score_클래식
MLC,klue_bert-base_15,test_F1_score_클래식,test/F1_score,4,0.2222222238779068,MLC/klue_bert-base_15/test_F1_score_클래식
MLC,klue_bert-base_15,test_F1_score_클래식,test/F1_score,5,0.5,MLC/klue_bert-base_15/test_F1_score_클래식
MLC,klue_bert-base_15,test_F1_score_클래식,test/F1_score,6,0.4285714328289032,MLC/klue_bert-base_15/test_F1_score_클래식
MLC,klue_bert-base_15,test_F1_score_클래식,test/F1_score,7,0.4000000059604645,MLC/klue_bert-base_15/test_F1_score_클래식
MLC,klue_bert-base_15,test_F1_score_클래식,test/F1_score,8,0.3478260934352875,MLC/klue_bert-base_15/test_F1_score_클래식
MLC,klue_bert-base_15,test_F1_score_클래식,test/F1_score,9,0.4000000059604645,MLC/klue_bert-base_15/test_F1_score_클래식
MLC,klue_bert-base_15,test_F1_score_클래식,test/F1_score,10,0.4285714328289032,MLC/klue_bert-base_15/test_F1_score_클래식
MLC,klue_bert-base_15,test_F1_score_클래식,test/F1_score,11,0.4545454680919647,MLC/klue_bert-base_15/test_F1_score_클래식
MLC,klue_bert-base_15,test_F1_score_클래식,test/F1_score,12,0.4000000059604645,MLC/klue_bert-base_15/test_F1_score_클래식
MLC,klue_bert-base_15,test_F1_score_클래식,test/F1_score,13,0.4000000059604645,MLC/klue_bert-base_15/test_F1_score_클래식
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,0,0.0,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,1,0.0,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,2,0.0,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,3,0.7142857313156128,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,4,0.800000011920929,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,5,0.8888888955116272,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,6,0.8999999761581421,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,7,0.9473684430122375,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,8,0.9473684430122375,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,9,0.8888888955116272,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,10,0.8888888955116272,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,11,0.9473684430122375,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,12,0.8888888955116272,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_F1_score_혼자,test/F1_score,13,0.8888888955116272,MLC/klue_bert-base_15/test_F1_score_혼자
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,0,0.13201996684074402,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,1,0.2594465911388397,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,2,0.6948553323745728,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,3,0.8329349160194397,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,4,0.8250455856323242,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,5,0.8255268931388855,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,6,0.8525412082672119,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,7,0.8647592067718506,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,8,0.8752574920654297,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,9,0.8635982275009155,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,10,0.8723409175872803,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,11,0.8564738035202026,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,12,0.8473175764083862,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_가성비,test/PR_AUC,13,0.8446587920188904,MLC/klue_bert-base_15/test_PR_AUC_가성비
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,0,0.048090655356645584,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,1,0.3661130964756012,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,2,0.8157331347465515,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,3,0.9499198794364929,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,4,0.9852430820465088,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,5,1.0,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,6,1.0,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,7,1.0,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,8,0.9491567611694336,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,9,1.0,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,10,1.0,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,11,1.0,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,12,1.0,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_귀여운,test/PR_AUC,13,0.9852430820465088,MLC/klue_bert-base_15/test_PR_AUC_귀여운
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,0,0.1336473822593689,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,1,0.35152730345726013,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,2,0.7362146973609924,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,3,0.813757061958313,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,4,0.8875319361686707,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,5,0.9037890434265137,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,6,0.9048649072647095,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,7,0.916687548160553,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,8,0.9235168099403381,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,9,0.8981727957725525,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,10,0.929041862487793,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,11,0.934385359287262,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,12,0.9416580200195312,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_넓은,test/PR_AUC,13,0.9356034398078918,MLC/klue_bert-base_15/test_PR_AUC_넓은
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,0,0.027115635573863983,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,1,0.026250429451465607,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,2,0.01877012848854065,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,3,0.4066983759403229,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,4,0.40759992599487305,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,5,0.17891794443130493,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,6,0.40954381227493286,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,7,0.39612913131713867,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,8,0.33002132177352905,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,9,0.3018466830253601,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,10,0.34562191367149353,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,11,0.36950981616973877,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,12,0.3225197196006775,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_단체,test/PR_AUC,13,0.3589526414871216,MLC/klue_bert-base_15/test_PR_AUC_단체
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,0,0.3324333429336548,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,1,0.4227718710899353,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,2,0.42043381929397583,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,3,0.3163989186286926,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,4,0.3519282042980194,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,5,0.43249496817588806,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,6,0.43924134969711304,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,7,0.5260666608810425,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,8,0.4931919276714325,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,9,0.4776151180267334,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,10,0.4579369127750397,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,11,0.5139829516410828,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,12,0.4972889721393585,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_만족,test/PR_AUC,13,0.5020984411239624,MLC/klue_bert-base_15/test_PR_AUC_만족
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,0,0.07536229491233826,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,1,0.19631651043891907,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,2,0.22888103127479553,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,3,0.37630337476730347,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,4,0.4468424618244171,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,5,0.5432098507881165,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,6,0.49400195479393005,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,7,0.4592631459236145,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,8,0.47828710079193115,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,9,0.46839800477027893,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,10,0.5322660803794861,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,11,0.4554564952850342,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,12,0.5113141536712646,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_모던,test/PR_AUC,13,0.47508686780929565,MLC/klue_bert-base_15/test_PR_AUC_모던
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,0,0.24947534501552582,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,1,0.29375386238098145,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,2,0.4834500551223755,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,3,0.6195635795593262,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,4,0.631274938583374,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,5,0.7244138121604919,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,6,0.7697284817695618,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,7,0.7523045539855957,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,8,0.8425485491752625,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,9,0.8242140412330627,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,10,0.8287864923477173,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,11,0.8716697692871094,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,12,0.8568245768547058,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_분위기,test/PR_AUC,13,0.8545438051223755,MLC/klue_bert-base_15/test_PR_AUC_분위기
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,0,0.02706286311149597,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,1,0.08990491926670074,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,2,0.298007607460022,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,3,0.48826003074645996,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,4,0.6648368239402771,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,5,0.6453712582588196,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,6,0.661868691444397,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,7,0.652597188949585,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,8,0.7011061310768127,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,9,0.6727656722068787,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,10,0.5733742117881775,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,11,0.7374016642570496,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,12,0.6710943579673767,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_비주얼,test/PR_AUC,13,0.7063488960266113,MLC/klue_bert-base_15/test_PR_AUC_비주얼
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,0,0.21788693964481354,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,1,0.43075719475746155,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,2,0.32156461477279663,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,3,0.47545406222343445,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,4,0.5731098651885986,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,5,0.7070112228393555,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,6,0.7887793183326721,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,7,0.8146690130233765,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,8,0.8285031914710999,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,9,0.7929842472076416,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,10,0.8177746534347534,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,11,0.8057779669761658,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,12,0.7983787059783936,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_아늑,test/PR_AUC,13,0.7992303967475891,MLC/klue_bert-base_15/test_PR_AUC_아늑
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,0,0.1658681482076645,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,1,0.22510892152786255,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,2,0.5864303112030029,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,3,0.6453180313110352,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,4,0.7532081604003906,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,5,0.7955290079116821,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,6,0.7770935893058777,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,7,0.7737491130828857,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,8,0.7674239873886108,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,9,0.703537106513977,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,10,0.766509473323822,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,11,0.7350181937217712,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,12,0.7489104270935059,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_위생,test/PR_AUC,13,0.7306209206581116,MLC/klue_bert-base_15/test_PR_AUC_위생
MLC,klue_bert-base_15,test_PR_AUC_응대,test/PR_AUC,0,0.40231573581695557,MLC/klue_bert-base_15/test_PR_AUC_응대
MLC,klue_bert-base_15,test_PR_AUC_응대,test/PR_AUC,1,0.45499980449676514,MLC/klue_bert-base_15/test_PR_AUC_응대
MLC,klue_bert-base_15,test_PR_AUC_응대,test/PR_AUC,2,0.7518236041069031,MLC/klue_bert-base_15/test_PR_AUC_응대
MLC,klue_bert-base_15,test_PR_AUC_응대,test/PR_AUC,3,0.6906083822250366,MLC/klue_bert-base_15/test_PR_AUC_응대
MLC,klue_bert-base_15,test_PR_AUC_응대,test/PR_AUC,4,0.7208327651023865,MLC/klue_bert-base_15/test_PR_AUC_응대
